name,latitude,longitude,phone,postal
Home Depot ,50.704197,-113.950162,403-995-4710,T1S 0G1
Okotoks Eco Centre ,50.7176004,-113.9521962,403-938-2652,T1S 1K1
ListenUP! Canada ,50.725874,-113.977114,403-938-3790,T1S 2C1
Big Rock Communications ,50.72565,-113.97821,403-938-1455,T1S 2C1
Staples Canada/Business Depot ,50.71763,-113.98358,403-938-8396,T1S 1Z6
Tac Solutions (H.O.) ,50.95058365,-113.91056,403-255-2606,T2H 2W9
Canadian Tire ,51.11303,-114.05418,403-295-2800,T2K 6H2
London Drugs ,51.1252661,-114.0727021,403-571-4940,T3K 2A8
Stanley Black & Decker Factory Service Center ,51.10991038,-114.0363219,403-243-2066,T2E 4Z2
Cansel ,51.0888898,-114.0580467,403-692-3375,T2E 2M7
Rona Totem ,51.08994714,-114.0523571,403-230-1071,T2E 3V6
Western Midland Communications ,51.08394,-114.01164,403-250-9433,T2E 6S8
Home Depot ,51.15425,-114.0614377,403-226-7500,T3K 5J6
London Drugs ,51.08490113,-114.1272517,403-571-4933,T2L 1K8
Princess Auto ,51.09240837,-113.9943198,403-250-1133,T1Y 7J7
Staples Canada/Business Depot ,51.15904429,-114.05412,403-509-3265,T3K 6B8
Home Depot ,51.0674431,-114.1049508,403-284-7925,T2M 0L8
The Source ,51.0654324,-114.0996443,403-220-0722,T2N 1M7
ListenUP! Canada ,51.09407,-114.14168,403-282-4190,T2L 2L4
Staples ,51.082324,-113.9906668,403-735-6336,T1Y 7A9
RONA ,51.07711714,-113.9886457,403-219-5800,T1Y 6Z7
London Drugs ,51.0808533,-113.9843662,403-571-4931,T1Y 6M6
ListenUp! Canada ,51.0515904,-114.051774,403-276-2455,T2K 1A8
ListenUP! Canada ,51.05303,-114.0947,403-289-8900,T2T 3T2
Apple Store ,51.0856,-114.153,403-648-4865,T3A 0E2
Best Buy ,51.0856,-114.153,--,T3A 0E2
The Source ,51.0856,-114.153,403-288-0860,T3A 0E2
Staples Canada/Business Depot ,51.0856,-114.153,403-247-2281,T3A 0E2
RONA ,51.16220411,-114.1264753,403-295-0631,T3P 0A3
Westcan Wireless ,51.05030971,-114.1055815,403-980-0410,T2E 6X8
Mountain Equipment Co-op ,51.0441693,-114.0807031,403-269-2420,T2R 0A9
Staples Canada/Business Depot ,51.0450533,-114.0905838,403-263-0200,T3C 0H9
Community Natural Foods Ltd. ,51.0444983,-114.0914566,403-984-9893,T3C 0J2
Canadian Tire ,51.0603948,-113.9848303,403-248-6400,T2A 6K5
London Drugs ,51.03899163,-114.0817057,403-571-4958,T2R 1J9
Best Buy ,51.0375972,-114.082115,--,T2T 0A4
Home Depot ,51.15412818,-114.1638094,403-374-3860,T3A 0A1
London Drugs ,51.170805,-114.138355,403-571-4987,T3R 0S4
Home Depot ,51.05451001,-113.9819746,403-248-1222,T2A 7S9
Staples Canada/Business Depot ,51.05303182,-113.9819309,403-204-3644,T2A 6K3
Best Buy ,51.05304273,-113.9819314,--,T1Y 5T4
ListenUP! Canada ,51.03245122,-114.0715298,403-228-4124,T2S 2S7
Rona Totem ,51.07953,-114.18488,403-288-5455,T3B 0J4
RONA ,51.12463089,-114.2047015,403-239-5850,T3G 4C8
Community Natural Foods Ltd. ,51.12620703,-114.2064462,403-984-9893,T3G 4S3
ListenUP! Canada ,51.06328088,-114.1945004,403-246-6909,T3H 5P2
London Drugs ,51.02524,-114.13194,403-571-4932,T3E 7C4
Calgary Fasteners & Tools Ltd. ,51.0168409,-114.0357689,403-287-5340,T2G 5P1
Magnacharge Battery Corp. ,51.01200515,-114.0528621,403-287-7228,T2G 4B3
Rona Totem ,51.03759588,-113.9583306,403-273-8280,T2B 1N1
Home Depot ,51.10694026,-114.2298421,403-241-4060,T3L 0A2
London Drugs ,51.15395989,-114.2191195,403-275-4217,T3G 5T4
Lowes ,51.20864,-113.98162,403-567-7440,T4A 0J6
Staples Canada/Business Depot ,51.01860736,-114.1703228,403-217-7070,T3H 3P8
Staples ,50.9971387,-114.0682243,403-259-6928,T2H 2W7
Home Depot ,50.99572163,-114.07141,403-258-3099,T2H 0K6
Home Depot ,51.26079528,-114.0040768,403-945-3865,T4B 3G5
Rona Totem ,51.26924631,-114.0084343,403-948-1996,T4B 2V7
London Drugs ,51.29150939,-114.0134518,587-775-0337,T4B 3S6
Staples Canada/Business Depot ,51.29540673,-114.01347,403-948-8558,T4B 3K3
City of Calgary East Landfill ,51.02640601,-113.93508,587-876-2701,T4B 2N4
Caltronics Communications LTD ,51.0087715,-113.9473827,403-279-2242,T2B 3R4
Staples Canada/Business Depot ,50.9980199,-113.9815278,403-509-2230,T2C 4T8
Cochrane Eco Centre ,51.1840931,-114.4513365,405-851-2277,T4C 0A3
Town of Cochrane ,51.18328,-114.4666169,403-851-2294,T4C 2B9
Staples Canada ,51.1837264,-114.4692162,408-851-4750,T4C 0W6
RONA ,51.01512,-114.1700706,403-242-4477,T3H 3C8
RONA ,50.96767857,-114.07149,403-212-4875,T2J 0P7
Canadian Tire ,50.96371162,-114.0714722,403-278-4040,T2J 3K9
London Drugs ,50.978806,-114.07147,403-571-4930,T2H 2V2
Best Buy ,50.95021,-114.06522,--,T2J 3V1
Rona Totem ,50.92002984,-114.0689674,403-256-4990,T2X 1Z2
Staples Canada/Business Depot ,50.9038,-114.06583,403-509-2260,T2Y 3S4
Canadian Tire ,50.90183,-114.06949,403-201-2002,T2Y 3J1
Princess Auto ,50.949957,-113.976629,403-723-9904,T2Z 0H3
Home Depot ,50.89642088,-114.0615639,403-201-5611,T2Y 3S4
Staples Canada/Business Depot ,50.9293028,-113.9706125,403-257-8167,T2Z 3V8
London Drugs ,50.9313299,-113.967534,403-257-6855,T2Z 4J2
Home Depot ,50.933614,-113.9604708,403-257-8750,T2Z 4E7
Lowes ,50.93003865,-113.9582569,403-262-5502,T2Z 0Z1
Town of Turner Valley ,50.67583467,-114.27889,403-933-3303,T0L 2A0
Sparwood Communications ,49.73075563,-114.894852,250-425-2242,V0B 2G0
District of Elkford ,50.02489,-114.92038,250-865-4020,V0B 1H0
Fernie Bottle Depot ,49.50864436,-115.0526332,778-873-0085,V0B 1M0
City of Fernie - Leisure Services ,49.4991917,-115.0634307,250-423-2233,V0B 1M0
Cranbrook Bottle Depot ,49.52621636,-115.7647371,250-417-0306,V1C 5E3
Kootenay Communications ,49.52285731,-115.7691442,250-426-8251,V1C 4C9
Home Depot ,49.5334,-115.75002,250-420-4250,V1C 0A3
Cranbrook Home Hardware Building Centre ,49.53491,-115.74819,250-426-6288,V1C 7J2
Staples Canada/Business Depot ,49.52445,-115.75379,250-417-2346,V1C 3S8
The Source ,49.52445,-115.75379,250-426-2654,V1C 3S8
Cranbrook Photo ,49.51215,-115.77033,250-489-5336,V1C 1A2
Canadian Tire ,49.5216613,-115.7527402,250-489-3300,V1C 6G7
Starlight Tool Services Ltd. ,49.60466,-117.13198,250-825-3428,V1L 6N3
Riondel Fire Department ,49.7605462,-116.8574817,250-551-1352,V0B 2B0
Riondel Community Library ,49.76212556,-116.8564289,250-225-3570,V0B 2B0
Castlegar Public LIbrary ,49.32645083,-117.6630844,250-365-6611,V1N 2A2
Pharmasave ,49.32648714,-117.66455,250-365-7813,V1N 3H4
City of Castlegar Fire Dept. ,49.32456234,-117.6663858,250-365-3266,V1N 1G7
Wests Home Hardware ,49.30002894,-117.6557804,250-365-2203,V1N 2M9
The Source ,49.29542327,-117.6535216,250-365-2413,V1N 2W8
Canadian Tire ,49.29498,-117.65332,250-365-7737,V1N 2W7
City of Castlegar Public Works ,49.25366,-117.66173,250-365-5979,V1N 4B3
Pharmasave ,49.0334551,-118.4392612,250-442-3515,V0H 1H0
Grand Forks Bottle Depot ,49.03240573,-118.4670759,250-442-2523,V0H 1H0
The Source ,49.03185894,-118.4385609,250-442-8883,V0H 1H0
Grand Forks Home Hardware ,49.03123184,-118.4381724,250-442-3135,V0H 1H0
City of Grand Forks-Public Works Dept ,49.01768,-118.4306,250-442-4148,V0H 1H0
Nedco ,49.4804822,-119.5797888,250-492-8365,V2A 3H8
Staples Canada/Business Depot ,49.4744897,-119.5789884,250-770-2990,V2A 8X3
J & C Bottle Depot ,49.47914,-119.58058,250-492-5144,V2A 3J4
The Source ,49.47477836,-119.5828212,250-492-2160,V2A 6W6
London Drugs ,49.47477836,-119.5828212,250-492-4728,V2A 6W6
ListenUp! Canada ,49.50232653,-119.5943406,250-770-8111,V2A 5H8
Whole Foods Market ,49.50248296,-119.5944242,250-493-2855,V2A 5G8
Regional District of Okanagan-Similkameen ,49.50104559,-119.5948966,250-490-4203,V2A 5J9
Home Hardware ,49.48054,-119.59602,250-493-1233,V2A 6A5
Rona ,49.4842115,-119.5989887,250-492-7660,V2A 7N1
Winfield Return it Center ,50.05468493,-119.4091351,250-766-2973,V4V 1E3
UBC-HSE ,49.94081857,-119.39589,250-807-8656,V1V 1V7
Fastenal ,49.89843,-119.40413,250-491-4424,V1X 7X3
Columbia Bottle Depot ,49.89665539,-119.4094504,250-765-9115,V1X 4A5
Vernon Mobile Radio ,50.24597,-119.25953,250-545-4073,V1T 9E9
Interstate All Battery Center ,49.88606694,-119.4251427,250-860-3444,V1X 6A1
Home Depot ,49.88711318,-119.4308511,250-979-4500,V1X 7K2
Canadian Tire ,49.88363531,-119.4281246,250-860-5744,V1X 6E4
Staples ,49.88266898,-119.4325046,250-979-7920,V1X 4H9
Best Buy ,49.88178,-119.4381293,--,V1Y 6H2
The Source ,49.88178,-119.4381293,250-860-6865,V1Y 6H2
ListenUp! Canada ,49.88224,-119.44327,250-762-7228,V1Y 9N6
Pharmasave ,50.26376,-119.27224,250-542-4181,V1T 2C4
London Drugs ,49.88202778,-119.4522767,250-860-4427,V1Y 8J8
The Battery Doctors ,49.88045,-119.4518246,250-860-2866,V1Y 4R5
Staples Canada/Business Depot ,50.26534449,-119.27377,250-503-3300,V1T 5M8
Interior Freight & Bottle ,50.25805631,-119.2947405,250-545-5706,V1T 1M1
Vernon Battery Ltd. ,50.25883216,-119.2967356,250-542-4275,V1T 1P5
ListenUp! Canada ,50.26739,-119.27377,250-542-3564,V1T 9H4
Princess Auto ,49.87893864,-119.4546,250-860-6191,V1Y 4R1
Columbia Bottle Depot ,49.87706796,-119.458211,250-763-2500,V1Y 4N6
Windsor Plywood ,50.27503904,-119.2726416,250-545-3349,V1T 5J8
Interior Communications ,50.27877,-119.26239,250-542-3861,V1T 4K7
London Drugs ,50.27669,-119.2741,250-549-1551,V1T 9H2
Best Buy ,50.2837353,-119.2689167,--,V1T 7G7
Best Buy Canada ,50.28710069,-119.2628993,250-542-0701,V1T 9T3
RONA ,50.28907154,-119.2605381,250-545-3332,V1T 9T5
Columbia Bottle Depot ,49.89133714,-119.4919271,250-763-2554,V1Y 2E1
Home Depot ,50.28852481,-119.2677324,250-550-1600,V1T 9V1
Okanagan College ,49.86096,-119.48086,250-762-5445,V1Y 4X7
Silverton Building Supply ,49.95298,-117.35681,250-358-2293,V0G 2B0
Revelstoke Bottle Depot ,50.99462367,-118.1726757,250-837-2693,V0E 2S0
Revelstoke Builders Supply ,50.99973,-118.19687,250-837-2185,V0E 2S0
ListenUp! Canada ,50.999845,-118.1970583,250-837-3011,V0E 2S0
Pharmasave ,51.00016,-118.1954,250-837-2028,V0E 2S0
North Star Hardware & Building Supplies ,50.51701,-116.03089,250-342-6226,V0A 1K0
Selkirk Office Supplies ,50.50257,-116.02712,250-342-0025,V0A 1K0
The Source ,50.503477,-116.0271172,250-341-3756,V0A 1K4
Invermere Hardware & Bldg Supply Co Ltd. ,50.52028,-116.00464,250-342-6908,V0A 1K0
Home Hardware ,49.91032,-116.89872,250-353-2432,V0G 1M0
Kootenay Lake Computers ,49.91032,-116.89872,250-353-2880,V0G 1M0
On The Line Telephone Services ,51.08921878,-115.3586649,403-678-2525,T1W 2B6
Canadian Tire ,51.0926724,-115.355099,403-678-3295,T1W 0J1
Tridon Communications ,51.17658234,-115.5731648,403-762-2757,T1L 1B5
Banff Photography ,51.17441,-115.57117,403-762-3562,T1L 1B4
Canadian Tire ,51.79499605,-114.1406431,403-556-9949,T4H 0A2
ListenUP! Canada ,51.79498676,-114.1365014,403-507-2514,T4H 0A2
Staples Canada / Business Depot ,51.79498676,-114.1365014,403-507-4595,T4H 0A2
Princess Auto ,52.20775,-113.81609,403-342-6181,T4E 0A5
Staples Canada/Business Depot ,52.20775,-113.81609,403-357-1760,T4E 0A5
The Source ,52.01965,-113.94155,403-227-2538,T4G 1C2
The Source ,52.6803885,-113.5734036,403-783-3024,T4J 1J5
The Source ,52.4742784,-113.7169448,403-782-4839,T4L 2G5
Town of Lacombe ,52.47055336,-113.7387732,403-782-6666,T4L 1E9
Lacombe County ,52.4648497,-113.7331594,403-782-8968,T4L 2N3
City of Wetaskiwin ,52.97078607,-113.3864933,780-361-4448,T9A 2G9
Home Hardware Stores Limited ,52.98349,-113.34188,780-352-1984,T9A 3B6
RONA ,53.26688617,-113.5699872,780-986-5904,T9E 0B2
Staples Canada/Business Depot ,53.2671896,-113.5682082,780-980-4336,T9E 8N4
Rona Totem ,53.01797,-112.86668,780-608-1772,T4V 4W2
Staples Canada/Business Depot ,53.018,-112.85907,780-608-4100,T4V 4T1
Camrose Wireless Connection ,53.018,-112.85907,780-672-0050,T4V 4T1
ListenUP! Canada ,53.02099714,-112.8267702,780-672-0730,T4V 1S3
Recycle with Centra Cam ,53.02253484,-112.8144908,780-679-4196,T4V 1X4
Leduc Communications ,53.30528038,-113.5273311,780-986-6185,T9E 8M4
Town of Devon ,53.363261,-113.731484,780-987-8310,T9G 1A1
Lowes ,53.440231,-113.4874537,780-430-1344,T6N 0B6
London Drugs ,53.448554,-113.481721,780-432-1734,T6N 1K6
Staples Canada/Business Depot ,53.44978728,-113.4865881,780-414-0361,T6N 1K1
Home Depot ,53.45045763,-113.4871166,780-433-6500,T6N 1J2
The Source ,53.45045531,-113.4844847,780-466-8499,T6N 1K2
Canadian Tire ,53.4519307,-113.4888381,780-438-4921,T6N 1J2
City of Edmonton Eco Station ,53.42516,-113.5746644,780-495-0636,T6W 1A4
Princess Auto ,53.46673,-113.4837853,780-481-2315,T6E 5X9
London Drugs ,53.43616076,-113.5998608,780-944-4583,T6W 0L7
Home Depot ,53.43734129,-113.6059218,780-989-7460,T6W 0L8
Staples Canada Inc. ,53.47717256,-113.4956688,780-433-4554,T6J 6Y6
Staples ,53.43601344,-113.6075537,780-408-4902,T6W 0L8
RONA ,53.478744,-113.4999572,780-437-8080,T6J 6X4
Rona ,53.487051,-113.4683504,780-438-0006,T6E 6J3
London Drugs ,53.4876856,-113.5016296,780-944-4523,T6H 0K5
City of Edmonton Eco Station ,53.48881376,-113.4861634,780-442-5311,T6E 3N7
Battery World Edmonton South ,53.488722,-113.481181,780-436-1600,T6E 0A6
DeWalt Factory Service (Canada) ,53.49480175,-113.4291989,780-462-5005,T6B 3P9
Staples Canada/Business Depot ,53.50168281,-113.4946358,780-414-1601,T6H 5Z5
Staples Canada/Business Depot ,53.4776455,-113.3734096,780-442-0316,T6T 0B9
Home Depot ,53.50364796,-113.49771,780-431-4725,T6H 2L3
Home Depot ,53.48014997,-113.3689897,780-577-3575,T6T 0B4
Communications Group ,53.49811835,-113.4183047,780-436-5566,T6B 2N7
ListenUP! Canada ,53.51527592,-113.49764,780-989-5893,T6E 4C8
RBW Waste Management Ltd. ,53.5054284,-113.4021155,780-469-6053,T6B 3G4
Staples ,53.5274756,-113.4165389,780-468-8765,T6B 2W1
The Source ,53.543562,-113.493686,780-423-0899,T5J 2Z2
Best Buy ,53.52361806,-113.6154893,--,T5T 4M2
London Drugs ,53.52361806,-113.6154893,780-444-1796,T5T 4M2
Mountain Equipment Co-op ,53.543459,-113.5353763,780-488-6614,T5N 0L9
Staples ,53.5472999,-113.5252792,780-482-0541,T5K 2T8
London Drugs ,53.5475475,-113.5242435,780-944-4545,T5K 2T6
London Drugs ,53.51365,-113.32025,780-944-4520,T8A 4N5
London Drugs ,53.54130872,-113.5801124,780-944-4522,T5P 4W1
ListenUP! Canada ,53.54949143,-113.5359384,780-488-5893,T5N 1S3
Staples Canada/Business Depot ,53.53294342,-113.6154201,780-487-4949,T5T 5R5
RONA Home Center ,53.51204,-113.30839,780-449-0808,T8B 0A4
Home Depot ,53.5358476,-113.6205327,780-484-5100,T5T 5L5
The Source ,53.5631395,-113.5057606,780-477-1219,T5G 3A6
RONA ,53.54110071,-113.6425674,780-481-0825,T5S 2X6
ListenUP! Canada ,53.560425,-113.5730749,780-454-4604,T5M 3L7
Home Depot ,53.560425,-113.5730749,780-732-9225,T5M 3L7
ListenUP! Canada ,53.53643,-113.32015,780-417-0029,T8A 4E3
Canadian Tire ,53.56762472,-113.5246558,780-413-8473,T5G 3J7
Lowes Canada ,53.54246,-113.64636,780-486-2508,T5S 0G5
City of Edmonton Eco Station ,53.56383776,-113.5674622,780-442-5311,T5M 1V6
Home Depot ,53.54127,-113.30184,780-417-7875,T8H 1X1
Staples Canada/Business Depot ,53.54127,-113.30184,780-417-7510,T8H 1X1
Strathcona County ,53.55974,-113.3241814,780-417-7178,T8H 1N1
City of Edmonton Eco Station ,53.5849164,-113.4242241,780-508-9144,T5A 2M9
Home Depot ,53.59408569,-113.4147159,780-478-7100,T5A 4Z8
Best Buy Canada ,53.5977747,-113.4083909,780-406-6581,T5Y 2W7
ListenUp! Canada ,53.5712339,-113.464906,780-756-2941,T5B 0R8
Lowes Canada ,53.6179448,-113.3949136,780-456-2030,T5Y 0S5
Home Depot ,53.69164,-113.21834,780-997-2275,T8L 0C5
Staples Canada/Business Depot ,53.6940181,-113.2118887,780-992-6012,T8L 4P4
City of Fort Saskatchewan ,53.70384569,-113.19572,780-992-6152,T8L 4P6
London Drugs ,53.6003808,-113.4882365,780-944-4521,T5E 6C2
Westcan Wireless ,53.58152364,-113.5445421,780-732-4226,T5L 4R4
Staples Canada/Business Depot ,53.6009388,-113.5486591,780-447-4949,T5L 4Z6
Home Depot ,53.6017287,-113.5519179,780-472-4200,T5L 5C9
Staples Canada/Business Depot ,53.6208646,-113.6080731,780-418-3650,T8N 6T9
The Source ,53.6222643,-113.6109754,780-470-5047,T8N 3K8
London Drugs ,53.62833429,-113.6193742,780-458-8277,T8N 3K8
ListenUP! Canada ,53.63252867,-113.6257793,780-460-8045,T8N 7J6
Rona Totem ,53.65924615,-113.6308627,780-458-5124,T8N 7H5
Home Depot ,53.66015828,-113.6311198,780-458-4026,T8N 7H5
Interstate All Battery Centre ,53.570897,-113.594987,780-454-4343,T5V 1C4
Interstate Batteries ,53.570897,-113.594987,780-454-4343,T5V 1C4
Princess Auto ,53.56020224,-113.6027802,780-483-0244,T5M 3R5
Fastenal ,53.5580246,-113.6512711,780-443-1290,T5S 0B6
ListenUP! Canada ,53.54232586,-113.9051248,780-960-0770,T7X 0G2
Staples Canada/Business Depot ,53.54232,-113.9081001,780-960-5760,T7X 3C7
Maximum Mobility ,53.54230614,-113.9093072,780-962-4959,T7X 3C7
Home Depot ,53.54144184,-113.9289163,780-960-5600,T7X 3X3
Home Hardware ,53.76093216,-112.7812747,780-895-2454,T0B 2R0
Lesser Slave Regional Waste Management Facility ,55.2949495,-114.762325,780-849-0140,T0G 2A3
Als TV & Electronics Ltd. ,55.2885,-114.77153,780-849-2236,T0G 2A0
Canadian Tire ,55.27133966,-114.7813312,780-849-2915,T0G 2A4
Fox Creek Electronics ,54.39421188,-116.8048394,780-622-3001,T0H 1P0
Aquatera ,55.17588957,-118.78195,780-513-1237,T8V 5S2
ListenUp! Canada ,55.168876,-118.7877333,780-882-2222,T8V 2C9
Home Depot ,55.2606327,-118.7884996,780-831-3160,T0H 7H1
Princess Auto ,55.18772808,-118.7897838,780-539-1550,T8W 0J7
The Clairmont Landfill ,55.24323,-118.79583,780-567-4194,T0H 0W0
Aquatera Waste Management Facility ,55.1416823,-118.7924815,780-830-7052,T8W 2R5
London Drugs ,55.17818184,-118.80762,403-538-3717,T8V 7L6
Staples Canada/Business Depot ,55.18158277,-118.8201142,780-814-6020,T8V 7B1
East Peace Regional Landfill ,56.2323403,-117.2898995,780-624-4182,T8S 1Y9
Clairmont Landfill ,55.2432637,-118.820519,780-567-4194,T0H 0W0
Peace Regional Eco Centre ,56.22783404,-117.3378824,780-624-1112,T8S 1S9
Battery World Grande Prairie Inc. ,55.159153,-118.823257,780-402-3515,T8V 8H7
ListenUP! Canada ,55.17249903,-118.8300242,780-539-3277,T8V 7L3
Vector Communications Ltd. ,55.16769,-118.8334533,780-532-2555,T8V 5N5
North Peace Regional Landfill ,56.07356,-118.39204,780-835-2576,T0H 1L0
Canadian Tire ,54.13843319,-115.6871843,780-778-6591,T7S 0E8
Staples Canada ,54.14238,-115.6694733,780-396-2025,T7S 1X6
Whitecourt Transfer Station ,54.130317,-115.6436052,780-778-5157,T7S 0C9
B & E Hardware Ltd. ,56.24580143,-118.6050712,403-494-3920,T0H 2A0
Paddle Prairie Metis Settlement ,58.1103741,-117.3379237,780-981-3100,T0H 2W0
Staples Canada/Business Depot ,62.44913,-114.40608,867-766-6220,X1A 3T3
Home Electronics ,62.45517792,-114.3695246,867-873-5441,X1A 1C4
The Source ,58.50968,-117.14615,780-926-2538,T0H 1Z0
Edson & District Recycling Depot ,53.57919338,-116.4345242,780-723-4002,T7E 1V9
S&K Electronics ,53.888685,-119.1140219,780-827-3939,T0E 0Y0
Hinton Recycling Center ,53.58647,-116.38595,780-723-4002,T7E 1L7
Home Hardware ,52.83211,-119.27241,250-566-4256,V0E 2Z0
Flagstaff County ,53.08581,-111.75039,780-384-4108,T0B 4C0
Westar Energy ,52.8334086,-110.8607084,403-842-6111,T9W 1K7
Pfeiffer House of Music ,52.32508,-112.68,403-742-3777,T0C 2L0
Stettler Home Hardware ,52.32508,-112.68,403-742-8311,T0C 2L0
Stettler Waste Management Authority County of Stettler ,52.31763955,-112.7360194,403-742-6104,T0C 2L0
Rocky Mtn Reg Solid Wste Auth ,52.37795,-114.9083,403-845-4127,T4T 1A3
Nelson Leafs Bottle Depot ,49.49197545,-117.3021061,--,V1L 6B9
Nelson Home Hardware Centre ,49.49341276,-117.2987554,250-352-1919,V1L 6B9
The Source ,49.49920201,-117.2904441,250-352-2936,V1L 5Z3
S.H.A.R.E. Nelson ,49.4897949,-117.2978159,250-352-1222,V1L 6B5
South Kootenay Electronics Limited ,49.49594102,-117.2919522,250-352-7292,V1L 4C2
Hipperson Hardware Co. Ltd. ,49.49144918,-117.2954151,250-352-5517,V1L 4H6
Pharmasave ,49.49293714,-117.2914443,250-352-2316,V1L 4J3
The Source ,49.60350104,-119.6832954,250-494-8172,V0H 1Z5
Summerland Home Hardware ,49.60135,-119.6829876,250-494-4663,V0H 1Z0
Pharmasave ,49.60136563,-119.6789856,250-494-7088,V0H 1Z0
Retirement Concepts ,49.59976343,-119.6697905,250-404-4302,V0H 1Z4
Pharmasave ,49.77772185,-119.7354515,250-497-8050,V0H 1R0
Keremeos Building Supplies ,49.36111,-120.77629,250-499-5322,V0X 1N0
Pharmasave ,49.37889875,-121.4432829,604-869-2486,V0X 1L0
RONA ,49.38094923,-121.4379631,604-869-5692,V0X 1L0
ListenUP! Canada ,49.16817,-121.95753,604-792-1186,V2P 2M3
Chilliwack Bottle Depot ,49.16296817,-121.9536147,604-792-9572,V2P 1K5
Canadian Tire ,49.13944,-121.95929,604-858-9055,V2R 4E8
The Source ,49.14076,-121.9617573,604-858-2198,V2R 1A1
Sears (Canada) ,49.14076,-121.9617573,604-858-5211,V2R 1A1
Staples Canada/Business Depot ,49.13799,-121.95878,604-824-8474,V2R 4E7
London Drugs ,49.14349,-121.97764,604-858-9347,V2R 1A1
London Drugs ,49.12883841,-122.3181893,604-820-5115,V2V 6M7
Staples Canada/Business Depot ,49.12884,-122.31914,604-814-3850,V2V 6M7
Mission Recycle Centre ,49.13376029,-122.3195503,604-820-1830,V2V 6J9
Abbotsford Mission Recycling ,49.06915918,-122.2923363,604-850-3551,V2S 7R1
